Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,10-02-2025,2025,2,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,12-02-2025,2025,2,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,14-02-2025,2025,2,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,16-02-2025,2025,2,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,26-02-2025,2025,2,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,27-02-2025,2025,2,838.16,0.893,0.663,835.365
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,01-02-2025,2025,2,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,02-02-2025,2025,2,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,11-02-2025,2025,2,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,13-02-2025,2025,2,348.7,0.767,0.44136,344.84
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,16-02-2025,2025,2,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,19-02-2025,2025,2,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,21-02-2025,2025,2,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,27-02-2025,2025,2,348.7,0.767,0.43335,344.74
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,28-02-2025,2025,2,348.7,0.767,NA,NA
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,01-02-2025,2025,2,280.75,1.711,1.13711,275.9
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,06-02-2025,2025,2,280.75,1.711,1.09101,275.45
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,09-02-2025,2025,2,280.75,1.711,1.06581,275.2
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,13-02-2025,2025,2,280.75,1.711,1.03401,274.85
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,23-02-2025,2025,2,280.75,1.711,0.9499,274
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,28-02-2025,2025,2,280.75,1.711,0.90244,273.64
Maithon Reservoir,Ganga Basin,CWC,23.83173749,86.80262006,12-02-2025,2025,2,146.3,0.471,0.47,146.78
Maithon Reservoir,Ganga Basin,CWC,23.83173749,86.80262006,13-02-2025,2025,2,146.3,0.471,0.469,146.76
Maithon Reservoir,Ganga Basin,CWC,23.83173749,86.80262006,25-02-2025,2025,2,146.3,0.471,0.455,146.53
Maithon Reservoir,Ganga Basin,CWC,23.83173749,86.80262006,27-02-2025,2025,2,146.3,0.471,0.453,146.52
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.8476441,76.68945355,06-02-2025,2025,2,115.06,0.224,0.10358,108.95
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.8476441,76.68945355,16-02-2025,2025,2,115.06,0.224,0.08486,107.62
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.8476441,76.68945355,23-02-2025,2025,2,115.06,0.224,0.07085,106.54
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.8476441,76.68945355,26-02-2025,2025,2,115.06,0.224,0.06503,106.06
Malaprabha Reservoir,Krishna Basin,CWC,15.79144906,75.01899439,09-02-2025,2025,2,633.83,0.972,0.51792,629.665
Malaprabha Reservoir,Krishna Basin,CWC,15.79144906,75.01899439,16-02-2025,2025,2,633.83,0.972,NA,NA
Malaprabha Reservoir,Krishna Basin,CWC,15.79144906,75.01899439,17-02-2025,2025,2,633.83,0.972,NA,NA
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,01-02-2025,2025,2,594.36,0.884,0.59902,588.73
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,03-02-2025,2025,2,594.36,0.884,0.59415,588.62
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,04-02-2025,2025,2,594.36,0.884,0.5933,588.6
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,12-02-2025,2025,2,594.36,0.884,0.5668,588
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,13-02-2025,2025,2,594.36,0.884,0.5626,587.9
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,14-02-2025,2025,2,594.36,0.884,0.55838,587.8
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,19-02-2025,2025,2,594.36,0.884,0.5423,587.42
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,21-02-2025,2025,2,594.36,0.884,0.53392,587.22
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,CWC,13.6766317,75.0490642,22-02-2025,2025,2,594.36,0.884,0.53012,587.13
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,01-02-2025,2025,2,711.25,0.288,0.11027,699.05
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,07-02-2025,2025,2,711.25,0.288,0.10949,698.98
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,09-02-2025,2025,2,711.25,0.288,0.10927,698.96
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,12-02-2025,2025,2,711.25,0.288,0.10893,698.93
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,13-02-2025,2025,2,711.25,0.288,0.10882,698.92
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,14-02-2025,2025,2,711.25,0.288,0.10871,698.91
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,18-02-2025,2025,2,711.25,0.288,0.10445,698.53
Manikdoh,Krishna Basin,CWC,19.24842931,73.77241196,24-02-2025,2025,2,711.25,0.288,0.08717,696.82
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,03-02-2025,2025,2,308.46,0.707,0.375,305.86
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,06-02-2025,2025,2,308.46,0.707,0.369,305.8
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,11-02-2025,2025,2,308.46,0.707,0.356,305.65
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,12-02-2025,2025,2,308.46,0.707,0.353,305.62
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,13-02-2025,2025,2,308.46,0.707,0.351,305.59
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,16-02-2025,2025,2,308.46,0.707,0.346,305.53
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,22-02-2025,2025,2,308.46,0.707,0.335,305.4
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,02-02-2025,2025,2,121.31,0.48,0.349,118.384
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,06-02-2025,2025,2,121.31,0.48,0.346,118.323
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,09-02-2025,2025,2,121.31,0.48,0.344,118.293
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,10-02-2025,2025,2,121.31,0.48,0.341,118.232
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,13-02-2025,2025,2,121.31,0.48,0.328,117.988
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,14-02-2025,2025,2,121.31,0.48,0.323,117.866
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,15-02-2025,2025,2,121.31,0.48,0.321,117.836
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,19-02-2025,2025,2,121.31,0.48,0.305,117.47
Mayurakshi\Masanjor Reservoir,Ganga Basin,CWC,24.15179111,87.29415256,24-02-2025,2025,2,121.31,0.48,0.294,117.196
Mettur Reservoir,Cauvery Basin,CWC,11.88628855,77.80504448,05-02-2025,2025,2,240.79,2.647,2.23952,237.893
Mettur Reservoir,Cauvery Basin,CWC,11.88628855,77.80504448,16-02-2025,2025,2,240.79,2.647,2.22417,237.777
Mettur Reservoir,Cauvery Basin,CWC,11.88628855,77.80504448,26-02-2025,2025,2,240.79,2.647,2.21253,237.689
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,01-02-2025,2025,2,359.66,3.046,1.84961,353.05
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,02-02-2025,2025,2,359.66,3.046,1.83978,352.98
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,03-02-2025,2025,2,359.66,3.046,1.83023,352.91
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,17-02-2025,2025,2,359.66,3.046,1.6668,351.7
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,23-02-2025,2025,2,359.66,3.046,1.58431,351.07
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,24-02-2025,2025,2,359.66,3.046,1.57012,350.96
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,25-02-2025,2025,2,359.66,3.046,NA,NA
Mula Reservoir,Godavari Basin,CWC,19.32221516,74.54011693,06-02-2025,2025,2,552.3,0.609,0.43921,548.89
Mula Reservoir,Godavari Basin,CWC,19.32221516,74.54011693,17-02-2025,2025,2,552.3,0.609,0.42891,548.66
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,06-02-2025,2025,2,607.1,0.572,0.34582,601.45
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,07-02-2025,2025,2,607.1,0.572,0.3447,601.42
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,10-02-2025,2025,2,607.1,0.572,0.3411,601.32
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,17-02-2025,2025,2,607.1,0.572,0.3315,601.05
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,19-02-2025,2025,2,607.1,0.572,0.3286,600.97
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,22-02-2025,2025,2,607.1,0.572,0.3243,600.85
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,23-02-2025,2025,2,607.1,0.572,0.3229,600.81
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,25-02-2025,2025,2,607.1,0.572,0.3208,600.75
Mulshi Dam,Krishna Basin,CWC,18.5360904,73.4094057,26-02-2025,2025,2,607.1,0.572,0.319,600.7
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,01-02-2025,2025,2,215.19,0.176,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,15-02-2025,2025,2,215.19,0.176,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,25-02-2025,2025,2,215.19,0.176,NA,NA
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,27-02-2025,2025,2,215.19,0.176,0.04902,211.5
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,01-02-2025,2025,2,179.83,5.108,2.344,168.28
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,02-02-2025,2025,2,179.83,5.108,2.3,168.07
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,03-02-2025,2025,2,179.83,5.108,2.243,167.79
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,04-02-2025,2025,2,179.83,5.108,2.181,167.49
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,11-02-2025,2025,2,179.83,5.108,1.801,165.6
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,17-02-2025,2025,2,179.83,5.108,1.493,164.01
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,21-02-2025,2025,2,179.83,5.108,1.308,163.04
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,22-02-2025,2025,2,179.83,5.108,1.274,162.85
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,23-02-2025,2025,2,179.83,5.108,1.24,162.67
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,24-02-2025,2025,2,179.83,5.108,1.201,162.46
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,28-02-2025,2025,2,179.83,5.108,NA,NA
Narayanapura Reservoir,Krishna Basin,CWC,16.17832419,76.25396485,18-02-2025,2025,2,492.25,0.863,0.376,491.05
Narayanapura Reservoir,Krishna Basin,CWC,16.17832419,76.25396485,23-02-2025,2025,2,492.25,0.863,0.348,490.8
Narayanapura Reservoir,Krishna Basin,CWC,16.17832419,76.25396485,27-02-2025,2025,2,492.25,0.863,0.328,490.62
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,01-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,04-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,05-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,07-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,08-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,09-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,18-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,19-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,21-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,24-02-2025,2025,2,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,28-02-2025,2025,2,667.1,0.332,NA,NA
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,01-02-2025,2025,2,428.24,0.482,0.36509,427.131
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,02-02-2025,2025,2,428.24,0.482,0.36064,427.092
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,06-02-2025,2025,2,428.24,0.482,0.34057,426.906
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,07-02-2025,2025,2,428.24,0.482,0.33553,426.86
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,09-02-2025,2025,2,428.24,0.482,0.32714,426.775
Nizam sagar,Godavari Basin,CWC,18.8989005,78.3272625,15-02-2025,2025,2,428.24,0.482,0.30678,426.568
Omkareshwar,Narmada Basin,CWC,22.2501207,76.21613645,05-02-2025,2025,2,196.6,0.299,0.21783,195.97
Omkareshwar,Narmada Basin,CWC,22.2501207,76.21613645,11-02-2025,2025,2,196.6,0.299,0.19,195.66
Omkareshwar,Narmada Basin,CWC,22.2501207,76.21613645,21-02-2025,2025,2,196.6,0.299,0.1496,195.21
Omkareshwar,Narmada Basin,CWC,22.2501207,76.21613645,26-02-2025,2025,2,196.6,0.299,0.06162,194.23
Omkareshwar,Narmada Basin,CWC,22.2501207,76.21613645,27-02-2025,2025,2,196.6,0.299,0.01942,193.73
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,05-02-2025,2025,2,636.27,0.312,NA,NA
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,06-02-2025,2025,2,636.27,0.312,0.21259,629.74
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,07-02-2025,2025,2,636.27,0.312,NA,NA
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,15-02-2025,2025,2,636.27,0.312,NA,NA
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,18-02-2025,2025,2,636.27,0.312,NA,NA
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,20-02-2025,2025,2,636.27,0.312,0.20845,629.41
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,26-02-2025,2025,2,636.27,0.312,NA,NA
PANSHET(TANAJISAGAR),Krishna Basin,CWC,18.3666667,73.5833333,28-02-2025,2025,2,636.27,0.312,NA,NA
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,02-02-2025,2025,2,318.52,0.168,0.057,316.35
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,03-02-2025,2025,2,318.52,0.168,0.053,316.25
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,10-02-2025,2025,2,318.52,0.168,0.057,316.35
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,14-02-2025,2025,2,318.52,0.168,0.054,316.28
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,21-02-2025,2025,2,318.52,0.168,0.035,315.84
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,24-02-2025,2025,2,318.52,0.168,0.026,315.62
PRIYADARSHINI JURALA,Krishna Basin,CWC,16.3375,77.7041667,28-02-2025,2025,2,318.52,0.168,NA,NA
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,15-02-2025,2025,2,127.41,0.697,0.44521,125.75
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,20-02-2025,2025,2,127.41,0.697,0.43607,125.6
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,24-02-2025,2025,2,127.41,0.697,0.42997,125.5
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,01-02-2025,2025,2,124.97,0.184,0.145,126.83
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,07-02-2025,2025,2,124.97,0.184,0.145,126.69
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,15-02-2025,2025,2,124.97,0.184,0.145,126.5
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,24-02-2025,2025,2,124.97,0.184,0.145,125.95
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,25-02-2025,2025,2,124.97,0.184,0.145,125.95
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,02-02-2025,2025,2,556.26,0.38,0.36364,555.507
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,04-02-2025,2025,2,556.26,0.38,0.36216,555.437
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,08-02-2025,2025,2,556.26,0.38,0.35801,555.239
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,16-02-2025,2025,2,556.26,0.38,0.34336,554.535
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,25-02-2025,2025,2,556.26,0.38,0.32973,553.873
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,27-02-2025,2025,2,556.26,0.38,0.32954,553.864
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,28-02-2025,2025,2,556.26,0.38,NA,NA
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,03-02-2025,2025,2,490,1.091,0.73302,486.01
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,06-02-2025,2025,2,490,1.091,0.72101,485.82
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,08-02-2025,2025,2,490,1.091,0.71224,485.68
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,21-02-2025,2025,2,490,1.091,0.68574,485.25
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,24-02-2025,2025,2,490,1.091,0.68331,485.21
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,03-02-2025,2025,2,867.41,0.173,0.06184,862.222
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,07-02-2025,2025,2,867.41,0.173,0.05839,862.024
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,16-02-2025,2025,2,867.41,0.173,0.04816,861.414
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,19-02-2025,2025,2,867.41,0.173,0.04561,861.262
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,22-02-2025,2025,2,867.41,0.173,0.04256,861.079
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,23-02-2025,2025,2,867.41,0.173,0.04179,861.033
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,06-02-2025,2025,2,423.67,6.157,1.14876,398.37
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,09-02-2025,2025,2,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,16-02-2025,2025,2,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,20-02-2025,2025,2,423.67,6.157,0.97974,396.87
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,07-02-2025,2025,2,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,11-02-2025,2025,2,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,16-02-2025,2025,2,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,18-02-2025,2025,2,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,21-02-2025,2025,2,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,25-02-2025,2025,2,370.89,1.945,NA,NA
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,11-02-2025,2025,2,233.17,0.155,0.00682,221.83
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,13-02-2025,2025,2,233.17,0.155,0.00671,221.8
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,25-02-2025,2025,2,233.17,0.155,0.00602,221.62
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,04-02-2025,2025,2,268.22,5.649,3.05397,262.07
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,13-02-2025,2025,2,268.22,5.649,2.90016,261.67
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,14-02-2025,2025,2,268.22,5.649,2.88832,261.64
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,17-02-2025,2025,2,268.22,5.649,2.82913,261.49
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,18-02-2025,2025,2,268.22,5.649,2.80546,261.43
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,26-02-2025,2025,2,268.22,5.649,2.63802,261
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,07-02-2025,2025,2,365.3,2.196,1.3843,353.74
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,12-02-2025,2025,2,365.3,2.196,1.3388,352.92
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,13-02-2025,2025,2,365.3,2.196,1.3282,352.73
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,21-02-2025,2025,2,365.3,2.196,1.2472,351.27
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,06-02-2025,2025,2,352.81,1.436,0.71726,348.73
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,15-02-2025,2025,2,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,17-02-2025,2025,2,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,18-02-2025,2025,2,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,19-02-2025,2025,2,352.81,1.436,NA,NA
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,22-02-2025,2025,2,352.81,1.436,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,01-02-2025,2025,2,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,02-02-2025,2025,2,123.5,3.432,NA,NA
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.32047051,76.90271502,03-01-2025,2025,1,1002.79,0.143,0.09317,992.145
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.32047051,76.90271502,08-01-2025,2025,1,1002.79,0.143,0.08735,990.707
Sholayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.32047051,76.90271502,11-01-2025,2025,1,1002.79,0.143,NA,NA
Singur,Godavari Basin,CWC,17.7575285,77.9149039,02-01-2025,2025,1,523.6,0.822,0.78973,523.091
Singur,Godavari Basin,CWC,17.7575285,77.9149039,08-01-2025,2025,1,523.6,0.822,0.78262,523.028
